match_id, team_id, inning, total_score, wickets, 50_in_balls, 100_in_balls,id
855,66,1,105,8,31,76,1698
856,28,1,193,5,38,72,1699
856,66,2,158,6,39,91,1700
857,66,1,163,5,44,78,1701
857,28,2,169,5,45,76,1702
858,28,1,145,9,34,91,1703
858,14,2,146,7,30,78,1704
859,14,1,178,7,40,74,1705
859,28,2,147,8,39,85,1706
860,64,1,208,6,29,53,1707
860,14,2,200,9,29,62,1708
861,64,1,178,7,44,75,1709
861,14,2,170,6,44,75,1710
862,64,1,112,2,39,66,1711
862,14,2,30,3,0,0,1712
863,47,1,190,6,42,69,1713
863,28,2,122,8,41,96,1714
864,47,1,138,10,33,77,1715
864,28,2,141,5,41,89,1716
865,28,1,164,5,38,85,1717
865,47,2,165,3,32,63,1718
866,47,1,191,5,27,63,1719
866,28,2,132,10,31,66,1720
867,47,1,188,7,34,62,1721
867,28,2,100,10,46,89,1722
868,24,1,185,5,35,74,1723
868,28,2,172,7,42,85,1724
869,24,1,215,5,46,66,1725
869,28,2,125,9,66,111,1726
870,24,1,145,7,44,82,1727
870,28,2,150,2,39,76,1728
871,53,1,135,7,61,97,1729
871,103,2,81,10,48,0,1730
872,93,1,93,10,73,0,1731
872,53,2,95,6,51,0,1732
873,103,1,141,9,46,95,1733
873,53,2,103,10,63,106,1734
874,103,1,124,9,43,99,1735
874,93,2,121,10,45,100,1736
875,103,1,133,7,47,97,1737
875,93,2,132,6,47,91,1738
876,53,1,151,8,40,81,1739
876,93,2,122,8,38,87,1740
877,36,1,139,5,62,93,1741
877,23,2,142,3,25,47,1742
878,38,1,154,8,41,78,1743
878,22,2,143,8,52,88,1744
879,85,1,256,5,32,59,1745
879,36,2,124,8,53,95,1746
880,30,1,114,9,48,104,1747
880,86,2,115,3,38,74,1748
881,84,1,120,9,61,107,1749
881,23,2,123,8,47,108,1750
882,38,1,77,10,65,0,1751
882,86,2,78,2,45,0,1752
883,84,1,134,8,35,86,1753
883,36,2,135,6,32,85,1754
884,22,1,136,10,51,83,1755
884,30,2,120,7,46,103,1756
885,23,1,161,9,32,78,1757
885,85,2,149,9,35,80,1758
886,23,1,113,10,46,100,1759
886,38,2,114,2,34,87,1760
887,85,1,154,7,43,74,1761
887,86,2,113,10,46,88,1762
888,30,1,166,6,39,84,1763
888,84,2,154,9,48,78,1764
889,86,1,145,9,32,77,1765
889,23,2,149,5,57,86,1766
890,36,1,190,8,40,70,1767
890,22,2,196,3,39,61,1768
891,38,1,110,9,58,117,1769
891,85,2,111,1,40,73,1770
892,18,1,120,10,36,88,1771
892,33,2,122,2,37,78,1772
893,96,1,115,10,63,106,1773
893,93,2,103,7,71,117,1774
894,69,1,147,5,42,86,1775
894,56,2,96,8,87,0,1776
895,18,1,154,8,45,85,1777
895,69,2,134,9,47,92,1778
896,15,1,69,10,87,0,1779
896,93,2,70,2,41,0,1780
897,33,1,165,7,28,61,1781
897,92,2,97,7,58,0,1782
898,96,1,141,6,56,96,1783
898,99,2,144,5,36,82,1784
899,99,1,169,7,44,76,1785
899,93,2,78,10,58,0,1786
900,56,1,67,10,77,0,1787
900,92,2,68,3,70,0,1788
901,15,1,104,6,56,114,1789
901,20,2,101,10,53,117,1790
902,69,1,120,10,48,97,1791
902,33,2,121,2,30,59,1792
903,69,1,133,6,39,101,1793
903,92,2,102,7,59,118,1794
904,96,1,183,7,36,77,1795
904,20,2,146,10,38,68,1796
905,18,1,183,8,39,79,1797
905,56,2,48,10,0,0,1798
906,99,1,210,5,37,63,1799
906,15,2,44,7,0,0,1800
907,93,1,150,6,44,92,1801
907,20,2,43,10,0,0,1802
908,18,1,125,10,50,96,1803
908,92,2,126,6,38,94,1804
909,15,1,85,8,87,0,1805
909,96,2,87,5,53,0,1806
910,33,1,171,9,32,69,1807
910,56,2,97,8,87,0,1808
911,92,1,90,10,72,0,1809
911,15,2,94,7,61,0,1810
912,96,1,159,10,63,88,1811
912,18,2,148,7,44,88,1812
913,69,1,104,10,69,112,1813
913,93,2,106,2,44,84,1814
914,33,1,101,8,58,116,1815
914,99,2,102,3,36,64,1816
915,103,1,139,10,29,67,1817
915,98,2,103,10,44,102,1818
916,75,1,101,10,38,107,1819
916,70,2,102,0,31,59,1820
917,76,1,130,8,54,90,1821
917,35,2,78,10,54,0,1822
918,12,1,153,6,55,81,1823
918,104,2,102,9,57,119,1824
919,103,1,214,4,29,59,1825
919,37,2,73,10,66,0,1826
920,12,1,157,5,44,86,1827
920,16,2,158,9,51,93,1828
921,76,1,131,5,52,95,1829
921,98,2,114,6,63,108,1830
922,76,1,139,6,33,76,1831
922,103,2,141,8,26,70,1832
923,16,1,173,4,63,91,1833
923,75,2,142,3,63,92,1834
924,37,1,140,9,42,90,1835
924,35,2,143,7,54,95,1836
925,12,1,158,8,41,76,1837
925,70,2,147,10,41,87,1838
926,70,1,174,7,38,88,1839
926,16,2,25,1,0,0,1840
927,98,1,164,6,40,75,1841
927,35,2,73,5,32,0,1842
928,104,1,135,9,43,85,1843
928,75,2,93,9,68,0,1844
929,37,1,55,10,77,0,1845
929,76,2,60,1,25,0,1846
930,16,1,183,8,29,69,1847
930,104,2,184,3,29,51,1848
931,98,1,129,10,41,85,1849
931,37,2,124,8,45,96,1850
932,35,1,117,10,57,90,1851
932,104,2,118,6,50,96,1852
933,76,1,153,6,37,83,1853
933,12,2,97,10,50,0,1854
934,98,1,115,9,54,102,1855
934,16,2,108,10,49,109,1856
935,70,1,77,10,49,0,1857
935,103,2,77,1,28,0,1858
936,98,1,119,5,49,110,1859
936,103,2,123,5,37,81,1860
937,98,1,112,7,64,112,1861
937,104,2,115,5,39,90,1862
938,104,1,182,6,31,66,1863
938,103,2,183,6,32,55,1864
939,103,1,115,3,33,64,1865
939,98,2,84,4,36,0,1866
940,104,1,209,6,40,67,1867
940,98,2,173,9,45,77,1868
941,103,1,146,8,41,90,1869
941,104,2,150,4,45,80,1870
942,63,1,137,7,55,100,1871
942,90,2,138,6,48,100,1872
943,63,1,177,5,35,70,1873
943,90,2,154,6,55,83,1874
944,90,1,122,7,34,66,1875
944,63,2,125,5,29,65,1876
945,82,1,236,5,21,51,1877
945,90,2,125,7,52,98,1878
946,100,1,154,5,60,94,1879
946,17,2,159,2,46,82,1880
947,62,1,163,7,31,72,1881
947,9,2,111,10,54,107,1882
948,54,1,87,9,67,0,1883
948,43,2,88,8,57,0,1884
949,82,1,146,8,43,85,1885
949,100,2,123,5,51,105,1886
950,17,1,201,6,26,57,1887
950,90,2,69,10,62,0,1888
951,54,1,116,10,41,94,1889
951,62,2,117,3,33,73,1890
952,43,1,160,4,58,91,1891
952,9,2,161,2,46,74,1892
953,62,1,187,3,43,79,1893
953,43,2,90,9,67,0,1894
954,9,1,185,7,38,67,1895
954,54,2,186,8,30,71,1896
955,82,1,185,6,33,83,1897
955,17,2,139,8,30,84,1898
956,43,1,110,10,60,113,1899
956,100,2,105,9,47,117,1900
957,90,1,146,10,39,93,1901
957,54,2,147,3,36,88,1902
958,82,1,199,5,36,66,1903
958,9,2,172,8,39,62,1904
959,17,1,138,10,28,82,1905
959,62,2,139,3,36,78,1906
960,43,1,102,7,54,117,1907
960,54,2,98,8,86,0,1908
961,90,1,140,7,57,95,1909
961,100,2,141,4,30,66,1910
962,9,1,97,10,32,0,1911
962,17,2,92,10,71,0,1912
963,82,1,132,10,34,81,1913
963,62,2,95,10,46,0,1914
964,63,1,213,4,33,64,1915
964,29,2,58,8,88,0,1916
965,40,1,30,10,0,0,1917
965,63,2,34,1,0,0,1918
966,29,1,110,9,53,104,1919
966,71,2,104,8,62,116,1920
967,40,1,49,8,0,0,1921
967,29,2,50,4,58,0,1922
968,71,1,57,8,53,0,1923
968,63,2,59,2,21,0,1924
969,29,1,110,7,58,114,1925
969,71,2,108,10,82,115,1926
970,40,1,73,10,63,0,1927
970,63,2,74,1,39,0,1928
971,71,1,97,10,67,0,1929
971,40,2,56,10,89,0,1930
972,29,1,135,6,50,96,1931
972,40,2,107,7,64,111,1932
973,29,1,82,10,78,0,1933
973,63,2,84,1,25,0,1934
974,90,1,168,5,49,82,1935
974,9,2,150,9,29,70,1936
975,90,1,203,7,38,71,1937
975,9,2,206,7,40,62,1938
976,47,1,191,6,38,73,1939
976,24,2,126,10,43,97,1940
977,24,1,160,10,44,78,1941
977,47,2,75,4,28,0,1942
978,80,1,167,5,39,83,1943
978,66,2,146,8,47,85,1944
979,24,1,147,8,48,87,1945
979,80,2,149,4,42,75,1946
980,66,1,137,8,40,99,1947
980,24,2,142,2,44,84,1948
981,80,1,130,7,44,94,1949
981,24,2,131,1,35,63,1950
982,24,1,208,5,31,66,1951
982,66,2,160,7,34,71,1952
983,66,1,173,6,45,73,1953
983,80,2,177,3,42,72,1954
984,24,1,163,7,36,74,1955
984,80,2,168,5,51,86,1956
985,4,1,196,5,22,61,1957
985,24,2,196,8,33,68,1958
986,4,1,141,10,36,78,1959
986,24,2,146,1,29,58,1960
987,4,1,182,6,36,70,1961
987,24,2,183,6,31,62,1962
988,82,1,205,3,40,75,1963
988,66,2,188,6,30,70,1964
989,82,1,135,8,62,102,1965
989,66,2,136,3,35,79,1966
990,82,1,156,8,44,88,1967
990,66,2,146,8,42,91,1968
991,35,1,152,9,55,81,1969
991,92,2,155,3,36,66,1970
992,35,1,154,9,60,83,1971
992,92,2,157,2,38,81,1972
993,35,1,206,5,45,69,1973
993,92,2,111,10,37,100,1974
994,80,1,158,7,36,70,1975
994,64,2,160,4,37,77,1976
995,64,1,199,5,37,74,1977
995,80,2,203,0,33,68,1978
996,64,1,221,3,35,66,1979
996,80,2,158,8,50,78,1980
997,80,1,166,4,33,75,1981
997,64,2,163,10,36,76,1982
998,80,1,145,10,43,82,1983
998,64,2,139,7,49,99,1984
999,80,1,169,6,44,81,1985
999,64,2,170,2,18,42,1986
1000,64,1,209,3,32,57,1987
1000,80,2,142,8,52,90,1988
1001,80,1,147,10,41,88,1989
1001,47,2,148,5,46,93,1990
1002,47,1,192,2,41,81,1991
1002,54,2,152,5,35,87,1992
1003,66,1,183,7,33,76,1993
1003,4,2,184,8,37,73,1994
1004,80,1,193,2,44,82,1995
1004,54,2,38,10,0,0,1996
1005,47,1,181,7,26,64,1997
1005,80,2,182,5,40,74,1998
1006,47,1,173,8,43,71,1999
1006,4,2,174,4,32,75,2000
1007,80,1,121,10,37,102,2001
1007,4,2,124,5,46,89,2002
1008,4,1,170,6,44,79,2003
1008,80,2,147,10,45,86,2004
1009,47,1,208,6,39,70,2005
1009,14,2,211,6,32,56,2006
1010,14,1,90,5,31,0,2007
1010,47,2,92,4,23,0,2008
1011,14,1,186,7,23,72,2009
1011,47,2,187,4,36,66,2010
1012,10,1,106,8,67,114,2011
1012,47,2,110,2,61,94,2012
1013,47,1,237,3,33,63,2013
1013,10,2,221,3,43,72,2014
1014,10,1,227,3,38,61,2015
1014,47,2,178,10,32,62,2016
1015,46,1,209,9,31,58,2017
1015,78,2,189,8,33,57,2018
1016,78,1,153,6,42,89,2019
1016,46,2,154,5,29,73,2020
1017,46,1,186,7,50,70,2021
1017,78,2,84,10,77,0,2022
1018,59,1,130,8,53,104,2023
1018,34,2,133,5,50,99,2024
1019,59,1,156,2,55,96,2025
1019,34,2,160,6,32,85,2026
1020,59,1,101,10,82,114,2027
1020,34,2,94,9,68,0,2028
1021,34,1,175,7,38,71,2029
1021,59,2,144,7,50,101,2030
1022,54,1,148,9,45,93,2031
1022,90,2,140,7,34,87,2032
1023,19,1,173,5,37,74,2033
1023,46,2,177,9,35,70,2034
1024,19,1,160,8,35,66,2035
1024,90,2,113,10,42,99,2036
1025,46,1,151,9,51,98,2037
1025,54,2,153,2,38,74,2038
1026,90,1,104,10,58,115,2039
1026,46,2,105,4,23,46,2040
1027,19,1,147,10,42,90,2041
1027,54,2,149,2,35,84,2042
1028,7,1,103,8,62,116,2043
1028,43,2,107,3,63,106,2044
1029,59,1,155,3,39,86,2045
1029,88,2,159,6,37,84,2046
1030,89,1,154,7,48,82,2047
1030,45,2,126,4,58,106,2048
1031,89,1,133,9,57,93,2049
1031,43,2,135,2,42,84,2050
1032,43,1,162,7,52,93,2051
1032,45,2,124,9,53,100,2052
1033,7,1,185,6,43,81,2053
1033,45,2,93,10,64,0,2054
1034,88,1,170,8,42,74,2055
1034,41,2,126,4,43,88,2056
1035,44,1,48,10,0,0,2057
1035,59,2,50,1,20,0,2058
1036,7,1,146,9,47,87,2059
1036,89,2,135,10,58,93,2060
1037,59,1,105,8,70,99,2061
1037,43,2,107,7,60,99,2062
1038,7,1,146,7,40,90,2063
1038,88,2,149,6,40,89,2064
1039,88,1,174,5,29,70,2065
1039,43,2,175,2,40,81,2066
1040,39,1,142,10,31,75,2067
1040,83,2,143,7,29,62,2068
1041,58,1,122,9,42,98,2069
1041,95,2,123,1,41,86,2070
1042,95,1,127,9,42,91,2071
1042,39,2,128,5,27,62,2072
1043,58,1,142,6,37,78,2073
1043,83,2,145,7,51,92,2074
1044,58,1,157,9,45,72,2075
1044,39,2,158,6,40,89,2076
1045,95,1,167,7,40,77,2077
1045,83,2,149,9,37,91,2078
1046,58,1,120,7,65,106,2079
1046,95,2,122,4,54,100,2080
1047,83,1,147,10,54,92,2081
1047,39,2,150,2,54,88,2082
1048,83,1,147,10,29,87,2083
1048,58,2,117,10,39,89,2084
1049,95,1,160,4,37,57,2085
1049,39,2,123,10,35,63,2086
1050,32,1,179,4,27,59,2087
1050,27,2,104,6,60,97,2088
1051,32,1,79,10,56,0,2089
1051,27,2,82,7,53,0,2090
1052,66,1,158,5,47,88,2091
1052,19,2,151,10,39,84,2092
1053,66,1,169,5,39,74,2093
1053,19,2,137,5,58,95,2094
1054,24,1,139,9,48,98,2095
1054,64,2,143,3,30,65,2096
1055,64,1,198,4,50,73,2097
1055,24,2,103,10,45,81,2098
1056,24,1,202,5,39,72,2099
1056,64,2,128,10,47,84,2100
1057,64,1,175,8,27,67,2101
1057,24,2,179,4,24,63,2102
1058,27,1,130,7,37,86,2103
1058,8,2,66,10,71,0,2104
1059,32,1,218,8,32,57,2105
1059,8,2,170,6,38,70,2106
1060,27,1,83,10,71,0,2107
1060,32,2,84,6,26,0,2108
1061,32,1,103,10,31,108,2109
1061,27,2,104,4,59,101,2110
1062,8,1,98,6,56,0,2111
1062,27,2,99,7,25,0,2112
1063,99,1,107,10,47,115,2113
1063,53,2,109,0,44,78,2114
1064,99,1,146,6,34,71,2115
1064,53,2,149,2,32,67,2116
1065,99,1,161,4,29,63,2117
1065,86,2,165,6,29,77,2118
1066,53,1,131,7,50,100,2119
1066,86,2,95,10,74,0,2120
1067,86,1,132,7,54,94,2121
1067,53,2,127,6,44,90,2122
1068,99,1,160,3,52,90,2123
1068,86,2,127,10,38,73,2124
1069,10,1,131,8,29,58,2125
1069,28,2,132,7,19,46,2126
1070,28,1,258,5,30,50,2127
1070,10,2,259,4,16,33,2128
1071,28,1,220,8,27,54,2129
1071,10,2,213,6,31,57,2130
1072,80,1,182,10,35,64,2131
1072,24,2,94,10,57,0,2132
1073,80,1,192,4,32,68,2133
1073,24,2,154,7,42,79,2134
1074,24,1,163,5,45,77,2135
1074,80,2,159,10,54,92,2136
1075,24,1,164,5,36,75,2137
1076,80,1,193,5,31,74,2138
1076,24,2,194,4,48,72,2139
1077,7,1,106,10,58,108,2140
1077,57,2,108,5,36,95,2141
1078,65,1,138,6,41,91,2142
1078,94,2,107,10,55,99,2143
1079,59,1,48,0,0,0,2144
1080,7,1,115,2,30,85,2145
1081,57,1,130,8,48,92,2146
1081,67,2,76,8,85,0,2147
1082,65,1,91,10,45,0,2148
1082,7,2,97,0,28,0,2149
1083,59,1,209,6,22,65,2150
1083,41,2,11,0,0,0,2151
1084,5,1,162,3,43,82,2152
1084,94,2,14,2,0,0,2153
1085,94,1,30,10,0,0,2154
1085,59,2,34,0,0,0,2155
1086,57,1,87,9,76,0,2156
1086,59,2,90,1,37,0,2157
1087,59,1,237,5,32,62,2158
1087,65,2,70,10,35,0,2159
1088,94,1,37,10,0,0,2160
1088,7,2,38,5,0,0,2161
1089,67,1,126,6,39,74,2162
1089,65,2,81,10,44,0,2163
1090,5,1,42,1,0,0,2164
1091,67,1,37,6,0,0,2165
1091,41,2,39,0,0,0,2166
1092,57,1,122,4,30,67,2167
1092,5,2,47,8,0,0,2168
1093,7,1,116,6,76,111,2169
1093,59,2,122,2,31,61,2170
1094,94,1,30,10,0,0,2171
1094,57,2,34,0,0,0,2172
1095,5,1,94,8,70,0,2173
1095,59,2,82,3,47,0,2174
1096,57,1,192,6,30,65,2175
1097,87,1,57,10,62,0,2176
1097,88,2,47,1,0,0,2177
1098,45,1,86,8,85,0,2178
1098,21,2,87,2,38,0,2179
1099,77,1,122,10,61,99,2180
1099,13,2,123,5,49,92,2181
1100,87,1,62,10,103,0,2182
1100,21,2,63,4,56,0,2183
1101,89,1,111,10,37,97,2184
1101,45,2,115,3,56,100,2185
1102,44,1,146,8,35,85,2186
1102,87,2,150,9,31,88,2187
1103,13,1,150,5,41,80,2188
1103,45,2,151,1,41,78,2189
1104,44,1,95,10,50,0,2190
1104,45,2,98,1,25,0,2191
1105,21,1,221,7,24,62,2192
1105,13,2,103,9,43,110,2193
1106,89,1,121,7,69,101,2194
1106,88,2,122,6,23,65,2195
1107,45,1,81,3,52,0,2196
1107,88,2,82,4,43,0,2197
1108,87,1,52,4,30,0,2198
1108,13,2,48,4,0,0,2199
1109,44,1,72,10,82,0,2200
1109,21,2,31,0,0,0,2201
1110,89,1,135,7,56,93,2202
1110,87,2,61,1,37,0,2203
1111,88,1,186,8,33,59,2204
1111,13,2,120,8,42,99,2205
1112,77,1,81,9,78,0,2206
1112,87,2,84,2,37,0,2207
1113,77,1,59,10,79,0,2208
1113,88,2,61,0,27,0,2209
1114,89,1,215,3,38,80,2210
1114,77,2,69,10,58,0,2211
1115,21,1,101,10,42,116,2212
1115,88,2,19,3,0,0,2213
1116,45,1,127,5,57,96,2214
1116,77,2,70,10,47,0,2215
1117,77,1,115,8,56,113,2216
1117,44,2,104,10,43,103,2217
1118,89,1,127,7,63,94,2218
1118,21,2,131,4,36,77,2219
1119,88,1,218,6,22,49,2220
1119,44,2,34,10,0,0,2221
1120,2,1,86,8,81,0,2222
1120,42,2,90,1,33,0,2223
1121,78,1,195,7,38,73,2224
1121,48,2,199,6,42,74,2225
1122,48,1,194,5,28,68,2226
1122,2,2,128,8,43,97,2227
1123,42,1,134,8,59,94,2228
1123,78,2,139,4,51,94,2229
1124,78,1,170,4,43,75,2230
1124,2,2,117,8,55,102,2231
1125,48,1,191,2,36,81,2232
1125,42,2,190,6,34,69,2233
1126,2,1,114,8,51,108,2234
1126,42,2,118,3,38,66,2235
1127,48,1,160,6,58,91,2236
1127,78,2,164,2,36,66,2237
1128,48,1,171,6,59,88,2238
1128,2,2,126,8,38,95,2239
1129,42,1,220,5,36,68,2240
1129,78,2,114,10,34,72,2241
1130,42,1,169,7,48,78,2242
1130,48,2,170,7,44,64,2243
1131,78,1,112,9,60,107,2244
1131,2,2,115,1,34,61,2245
1132,2,1,155,8,51,95,2246
1132,78,2,123,5,76,106,2247
1133,42,1,137,10,57,106,2248
1133,48,2,139,2,27,53,2249
1134,11,1,114,10,62,105,2250
1134,82,2,118,5,54,100,2251
1135,82,1,144,10,34,79,2252
1135,11,2,150,4,54,83,2253
1136,11,1,141,9,43,93,2254
1136,82,2,144,6,48,93,2255
1137,47,1,162,5,43,90,2256
1137,4,2,160,10,49,83,2257
1138,4,1,206,6,31,74,2258
1138,47,2,190,8,45,79,2259
1139,47,1,228,5,34,64,2260
1139,4,2,137,10,36,71,2261
1140,24,1,176,6,40,75,2262
1140,47,2,155,9,46,85,2263
1141,24,1,99,8,62,0,2264
1141,47,2,101,4,61,119,2265
1142,47,1,234,4,33,58,2266
1142,24,2,66,10,48,0,2267
1143,88,1,147,4,30,59,2268
1143,57,2,81,4,52,0,2269
1144,43,1,185,9,28,54,2270
1144,57,2,100,10,46,96,2271
1145,88,1,48,9,0,0,2272
1146,43,1,168,9,35,72,2273
1146,57,2,35,9,0,0,2274
1147,43,1,169,8,32,74,2275
1147,88,2,156,9,42,85,2276
1148,57,1,128,7,40,74,2277
1148,88,2,131,8,35,76,2278
1149,43,1,107,9,37,77,2279
1149,88,2,105,9,58,88,2280
1150,57,1,118,9,53,106,2281
1150,88,2,123,4,36,81,2282
1151,43,1,132,10,22,68,2283
1151,88,2,137,5,44,98,2284
1152,88,1,134,9,41,91,2285
1152,57,2,103,10,43,110,2286
1153,57,1,67,10,81,0,2287
1153,43,2,68,3,43,0,2288
1154,88,1,136,9,48,99,2289
1154,57,2,108,9,54,106,2290
1155,43,1,183,5,28,64,2291
1155,88,2,176,10,17,56,2292
1156,43,1,108,10,56,106,2293
1156,57,2,105,10,45,109,2294
1157,90,1,130,7,56,100,2295
1157,51,2,134,5,31,64,2296
1158,51,1,126,9,56,106,2297
1158,63,2,127,2,38,73,2298
1159,78,1,164,9,38,81,2299
1159,51,2,151,9,50,87,2300
1160,63,1,207,3,32,69,2301
1160,90,2,87,10,38,0,2302
1161,90,1,140,6,41,88,2303
1161,51,2,141,2,31,68,2304
1162,78,1,179,5,54,92,2305
1162,63,2,182,3,22,53,2306
1163,90,1,168,10,40,61,2307
1163,78,2,172,4,31,57,2308
1164,63,1,61,1,34,0,2309
1165,63,1,223,4,33,57,2310
1165,90,2,80,10,34,0,2311
1166,78,1,97,4,48,0,2312
1167,90,1,164,6,45,70,2313
1167,51,2,165,1,24,54,2314
1168,63,1,153,9,33,75,2315
1168,78,2,156,4,46,83,2316
1169,64,1,156,6,35,77,2317
1169,66,2,158,4,35,63,2318
1170,64,1,117,10,36,101,2319
1170,66,2,120,6,57,99,2320
1171,66,1,158,2,42,74,2321
1171,64,2,142,6,40,77,2322
1172,86,1,151,3,31,79,2323
1173,33,1,66,10,62,0,2324
1173,86,2,70,2,29,0,2325
1174,33,1,116,8,67,102,2326
1174,86,2,120,4,39,83,2327
1175,33,1,132,8,60,101,2328
1175,86,2,135,3,25,44,2329
1176,33,1,10,10,0,0,2330
1176,86,2,13,0,0,0,2331
1177,66,1,207,5,25,53,2332
1177,11,2,81,5,26,0,2333
1178,66,1,202,3,21,43,2334
1178,11,2,125,9,40,84,2335
1179,66,1,124,10,46,95,2336
1179,11,2,126,3,40,68,2337
1180,3,1,77,10,68,0,2338
1180,52,2,78,4,60,0,2339
1181,52,1,226,4,30,63,2340
1181,3,2,119,5,45,101,2341
1182,55,1,125,10,42,95,2342
1182,26,2,94,8,59,0,2343
1183,52,1,196,1,26,63,2344
1183,1,2,136,6,46,89,2345
1184,1,1,101,9,65,120,2346
1184,26,2,105,6,37,107,2347
1185,52,1,220,2,33,67,2348
1185,3,2,110,9,49,112,2349
1186,1,1,139,8,58,97,2350
1186,3,2,86,10,68,0,2351
1187,52,1,173,3,28,76,2352
1187,55,2,77,9,69,0,2353
1188,3,1,117,7,50,105,2354
1188,26,2,74,10,75,0,2355
1189,55,1,138,7,49,90,2356
1189,1,2,126,10,72,101,2357
1190,26,1,73,9,85,0,2358
1190,52,2,74,1,30,0,2359
1191,3,1,125,7,54,101,2360
1191,55,2,126,7,38,92,2361
1192,46,1,158,9,43,89,2362
1192,63,2,163,7,21,74,2363
1193,54,1,153,4,40,95,2364
1193,78,2,138,10,25,78,2365
1194,63,1,200,6,34,66,2366
1194,78,2,147,9,42,74,2367
1195,54,1,161,7,33,76,2368
1195,46,2,150,9,44,94,2369
1196,46,1,156,8,54,96,2370
1196,78,2,159,6,56,88,2371
1197,63,1,95,10,73,0,2372
1197,54,2,98,6,73,0,2373
1198,78,1,135,9,62,102,2374
1198,46,2,136,4,39,86,2375
1199,54,1,182,8,39,85,2376
1199,63,2,143,10,27,83,2377
1200,38,1,208,6,25,58,2378
1200,36,2,84,10,52,0,2379
1201,36,1,166,4,46,81,2380
1201,38,2,167,5,37,70,2381
1202,36,1,128,7,54,104,2382
1202,38,2,129,5,28,65,2383
1203,36,1,171,9,42,85,2384
1203,38,2,174,3,35,74,2385
1204,38,1,160,6,43,78,2386
1204,22,2,76,10,52,0,2387
1205,36,1,176,5,44,79,2388
1205,22,2,133,8,48,87,2389
1206,36,1,90,8,55,0,2390
1206,38,2,93,1,41,0,2391
1207,38,1,162,10,51,82,2392
1207,22,2,145,10,44,81,2393
1208,36,1,143,8,36,77,2394
1208,22,2,63,10,64,0,2395
1209,22,1,165,7,51,84,2396
1209,36,2,164,9,29,71,2397
1210,36,1,124,5,59,101,2398
1210,38,2,129,9,50,92,2399
1211,22,1,156,4,56,86,2400
1211,38,2,157,3,23,50,2401
1212,70,1,99,9,66,0,2402
1212,85,2,100,1,30,59,2403
1213,85,1,175,5,37,68,2404
1213,96,2,103,8,57,117,2405
1214,85,1,109,10,54,105,2406
1214,93,2,110,0,47,80,2407
1215,96,1,92,10,72,0,2408
1215,85,2,94,2,54,0,2409
1216,96,1,102,10,29,90,2410
1216,70,2,106,3,32,69,2411
1217,93,1,96,10,58,0,2412
1217,96,2,96,9,73,0,2413
1218,14,1,226,6,20,59,2414
1218,10,2,115,10,32,74,2415
1219,10,1,164,8,38,76,2416
1219,14,2,168,2,36,61,2417
1220,10,1,190,8,35,64,2418
1220,14,2,191,5,29,54,2419
1221,64,1,171,10,29,54,2420
1221,28,2,172,6,29,61,2421
1222,28,1,176,7,41,83,2422
1222,64,2,166,7,36,79,2423
1223,28,1,222,6,35,68,2424
1223,64,2,226,3,28,56,2425
1224,64,1,267,3,29,52,2426
1224,28,2,192,10,20,40,2427
1225,64,1,132,10,36,77,2428
1225,28,2,133,6,42,91,2429
1226,14,1,213,7,23,55,2430
1226,28,2,202,8,23,63,2431
1227,14,1,241,4,30,61,2432
1227,28,2,207,9,29,59,2433
1228,28,1,220,6,33,64,2434
1228,14,2,183,5,32,61,2435
1229,24,1,155,6,32,84,2436
1229,19,2,136,10,34,76,2437
1230,24,1,142,8,54,93,2438
1230,19,2,144,3,40,70,2439
1231,24,1,166,5,49,80,2440
1231,19,2,134,7,49,90,2441
1232,7,1,64,10,65,0,2442
1232,43,2,65,3,34,0,2443
1233,57,1,99,10,51,0,2444
1233,59,2,100,3,61,104,2445
1234,59,1,185,3,44,80,2446
1234,43,2,97,10,29,0,2447
1235,57,1,81,10,72,0,2448
1235,43,2,82,2,33,0,2449
1236,7,1,98,8,57,0,2450
1236,57,2,99,3,66,0,2451
1237,7,1,92,8,65,0,2452
1237,59,2,98,2,33,0,2453
1238,59,1,117,8,66,100,2454
1238,43,2,120,5,43,98,2455
1239,57,1,92,10,58,0,2456
1239,59,2,98,3,53,0,2457
1240,43,1,153,7,31,83,2458
1240,7,2,89,9,64,0,2459
1241,57,1,85,10,56,0,2460
1241,43,2,87,3,36,0,2461
1242,7,1,131,5,44,93,2462
1242,59,2,133,4,26,86,2463
1243,57,1,158,9,34,76,2464
1243,7,2,131,10,55,87,2465
1244,43,1,153,5,53,88,2466
1244,57,2,59,10,76,0,2467
1245,43,1,175,7,33,72,2468
1245,59,2,128,7,46,99,2469
1246,7,1,145,8,29,76,2470
1246,59,2,115,10,53,97,2471
1247,43,1,125,10,68,103,2472
1247,59,2,124,7,39,89,2473
1248,23,1,164,10,34,81,2474
1248,53,2,167,6,43,67,2475
1249,23,1,148,9,47,88,2476
1249,53,2,150,2,27,48,2477
1250,104,1,169,4,39,69,2478
1250,84,2,169,10,48,78,2479
1251,84,1,138,10,58,98,2480
1251,104,2,139,7,40,83,2481
1252,28,1,149,6,35,86,2482
1252,47,2,145,9,42,85,2483
1253,47,1,152,7,49,86,2484
1253,28,2,155,8,32,69,2485
1254,28,1,159,5,42,82,2486
1254,47,2,164,3,33,63,2487
1255,28,1,178,8,33,70,2488
